id|sentence
CNXP-opiniao-20191208-0a84e02f|"[embed]https://www.instagram.com/p/B5vcv0kBgA3/?utm_source=ig_embed[/embed]
Feucht, que anunciou recentemente sua candidatura ao Congresso, escreveu que o grupo foi convidado para adorar a Deus na Casa Branca."
CNXP-opiniao-20191208-0a84e02f|"""Fomos convidados por este governo para adorar hoje na Casa Branca"", escreveu ele."
CNXP-opiniao-20191208-0a84e02f|"""Deixe esse som lhe dar uma grande esperança para a América!"""
CNXP-opiniao-20191208-0a84e02f|De acordo com o fotógrafo do evento, Jonathan Williams, o vice-presidente Mike Pence participou do momento de louvor.
CNXP-opiniao-20191208-0a84e02f|Não é a primeira vez que o encontro ocorre na Casa Branca.
CNXP-opiniao-20191208-0a84e02f|Essas reuniões foram introduzidas pelo governo Trump.
CNXP-opiniao-20191208-0a84e02f|Em novembro do ano passado, também houve um culto espontâneo.
CNXP-opiniao-20191208-0a84e02f|"[embed]https://twitter.com/SanctusReal/status/1062707251633442817[/embed]
Em um post no Facebook, Feutch mencionou que pode orar com o presidente Trump e o vice-presidente Mike Pence."
CNXP-opiniao-20191208-0a84e02f|"""Nos degraus ao ar livre, nos corredores e nos cômodos da Casa Branca hoje (incluindo o Salão Oval), adoração, oração e bênçãos fluíam de um bando de ‘pássaros’ cantores."
CNXP-opiniao-20191208-0a84e02f|"Viemos de todo o país, ouvimos testemunhos incríveis de Deus se movendo e acreditamos que deixamos uma bagagem de graça, paz e esperança"", escreveu Feutch."
CNXP-opiniao-20191208-0a84e02f|"Em outro post no Instagram, ele incentivou seus seguidores a acreditarem em um bom futuro para os EUA, escrevendo ""#WorshipTakeOver"" (Adoração tomou conta) e ""#DontLoseHope"" (Não perca a esperança)."
CNXP-opiniao-20191204-90a19d78|Após apresentar várias peças humorísticas ultrajantes e desrespeitosas à fé cristã, o Porta dos Fundos avançou em seus ataques contra o cristianismo com seu novo filme “especial de Natal” que estreou ontem (3) no Netflix.
CNXP-opiniao-20191204-90a19d78|Com a máscara de “paródia religiosa” e “crítica sociocultural”, o filme “A Primeira Tentação de Cristo” na verdade é repleto de acidez e ofensas à fé cristã, e culturalmente, sem méritos.
CNXP-opiniao-20191204-90a19d78|Em síntese, o filme conta que ao regressar de uma viagem de 40 dias pelo deserto, Jesus é surpreendido com uma festa de aniversário para celebrar os seus 30 anos.
CNXP-opiniao-20191204-90a19d78|A certa altura, seus pais, Maria e José, revelam que ele foi adotado e que seu verdadeiro pai é Deus.
CNXP-opiniao-20191204-90a19d78|Um dos convidados para a festa é uma prostituta chamada Telma, provavelmente fazendo menção à Maria Magdalena.
CNXP-opiniao-20191204-90a19d78|No filme, os pais de Jesus (Gregório Duvivier), José (Rafael Portugal) e Maria (Evelying Castro), são retratados como corno e maconheira.
CNXP-opiniao-20191204-90a19d78|Jesus tem o estereótipo de um estudante universitário militante gay de esquerda e fã de boy bands, que tem um relacionamento amoroso com Orlando (Fábio Porchat).
CNXP-opiniao-20191204-90a19d78|Durante o desenrolar do filme, Deus Pai (Antonio Tabet) é apresentado como um “tarado”.
CNXP-opiniao-20191204-90a19d78|Deus dá a missão à Jesus para espalhar sua palavra pelo mundo.
CNXP-opiniao-20191204-90a19d78|No entanto, o Jesus do filme escolhe a vida de um típico jovem esquerdista, longe de responsabilidades e do trabalho.
CNXP-opiniao-20191204-90a19d78|No ano passado, o grupo Porta dos Fundos também mostrou sua acidez profana contra os cristãos em seu especial de Natal “Se Beber, Não Ceie”.
CNXP-opiniao-20191204-90a19d78|A sátira copiou o enredo de “Se Beber, Não Case!”, mostrando os apóstolos de Cristo depois de uma ressaca pós-a Última Ceia da Páscoa, percebendo que Jesus havia desaparecido.
CNXP-opiniao-20191204-90a19d78|"Respeito
O cristão parece ter um couro grosso quando se trata de ataques contra sua fé."
CNXP-opiniao-20191204-90a19d78|No entanto, usar a fé alheia para fazer piadas na tentativa séria de atacar a imagem de Deus e dos cristãos não responde à verdadeira capacidade de fazer humor.
CNXP-opiniao-20191204-90a19d78|A religião é um assunto pessoal, e cabe aos outros – incluindo os humoristas – respeitá-la.
CNXP-opiniao-20191204-90a19d78|O Código Penal Brasileiro considera crime - punível com multa e até detenção - zombar publicamente alguém por motivo de crença religiosa, impedir ou perturbar cerimônia e ofender publicamente imagens e outros objetos de culto religioso.
CNXP-opiniao-20191204-90a19d78|Intolerância religiosa é, também, desrespeito aos Direitos Humanos e crime previsto no Código Penal Brasileiro; por isso, o cristão não deve se calar com ofensas à sua fé e sim, fazer prevalecer seu direito à liberdade religiosa.
CNXP-opiniao-20191204-90a19d78|O humor pode ser duro e grosso, ou delicado e inteligente, mas que não seja à custa do que é chamado de santo.
CNXP-opiniao-20191204-90a19d78|As fronteiras morais, éticas, espirituais ou religiosas devem ser respeitadas e não excedidas.
CNXP-opiniao-20191204-90a19d78|A lei protege isso.
CNXP-opiniao-20191129-6f8aeaad|O Jogo de azar e o conservadorismo podem caminhar juntos?
CNXP-opiniao-20191129-6f8aeaad|Ao longo dos séculos, os judeus e os cristãos desenvolveram uma maneira comum de determinar moralidade e ética, as quais formam a base do conservadorismo.
CNXP-opiniao-20191129-6f8aeaad|No judaísmo, os rabinos discutiram questões morais e éticas da Torá e compilaram suas opiniões no Talmude, um importante livro do judaísmo.
CNXP-opiniao-20191129-6f8aeaad|O Talmude menciona que o jogo é uma atividade financeira arriscada, além de um passatempo com a chance de um vício em jogo.
CNXP-opiniao-20191129-6f8aeaad|De uma perspectiva moral, o jogo é visto como um pecado, porque o perdedor do jogo não espera perder.
CNXP-opiniao-20191129-6f8aeaad|O jogo também não produz nada para a economia, não gera nenhum valor duradouro para a comunidade.
CNXP-opiniao-20191129-6f8aeaad|Portanto, Judaísmo e jogo não caminham juntos.
CNXP-opiniao-20191129-6f8aeaad|No cristianismo, os cristãos aderem à Bíblia, a Palavra de Deus.
CNXP-opiniao-20191129-6f8aeaad|No que diz respeito ao jogo de azar, em vários versículos, a Bíblia sugere que jogar não é o caminho certo para ganhar dinheiro.
CNXP-opiniao-20191129-6f8aeaad|A ganância não é aprovada na Bíblia.
CNXP-opiniao-20191129-6f8aeaad|E há pessoas que vão ao cassino para ganhar dinheiro ou expandir seu “pote” de dinheiro.
CNXP-opiniao-20191129-6f8aeaad|A Bíblia não fala sobre jogos de azar como os que conhecemos hoje, mas diz que devemos ser prudentes com o nosso dinheiro e não ser controlados pelo vício.
CNXP-opiniao-20191129-6f8aeaad|Também diz que o dinheiro ganho de forma desonesta não agrada a Deus.
CNXP-opiniao-20191129-6f8aeaad|Na Bíblia é possível ler relatos de pessoas que lançavam sortes para dividir bens ou tomar decisões de forma justa e imparcial, mas não para ganhar dinheiro.
CNXP-opiniao-20191129-6f8aeaad|O jogo em si não é o problema, mas sim, a intenção por trás do jogo.
CNXP-opiniao-20191129-6f8aeaad|Na carta de Paulo de 1 Timóteo 6:9-10, o apóstolo adverte que “O amor ao dinheiro é a raiz de todos os males” e quem busca adquirir dinheiro fácil, acaba encontrando muitas dificuldades.
CNXP-opiniao-20191129-6f8aeaad|Segundo a Bíblia, devemos viver satisfeitos com o que temos.
CNXP-opiniao-20191129-6f8aeaad|Em Provérbios 13:11 está escrito que devemos ser prudente com o dinheiro e somos aconselhados a poupar aos poucos.
CNXP-opiniao-20191129-6f8aeaad|“Os bens que facilmente se ganham, esses diminuem, mas o que ajunta à força do trabalho terá aumento.” (Provérbios 13.11).
CNXP-opiniao-20191129-6f8aeaad|Participar em jogos de azar não é prudente.
CNXP-opiniao-20191129-6f8aeaad|Esses jogos são feitos exatamente para não ganhar e as probabilidades estão sempre contra o jogador.
CNXP-opiniao-20191129-6f8aeaad|Geralmente, nas mesas de jogatinas, os cassinos deixam o jogador ganhar um pouco para achar que pode ganhar mais e continuar no jogo.
CNXP-opiniao-20191129-6f8aeaad|No entanto, na maioria das vezes o jogador acaba gastando muito mais do que ganha.
CNXP-opiniao-20191129-6f8aeaad|Um “pulinho” para cair no vício.
CNXP-opiniao-20191129-6f8aeaad|Na carta de 1 Coríntios 6:12 diz que o cristão tem a liberdade de escolha, mas não se deve deixar dominar pelo vício.
CNXP-opiniao-20191129-6f8aeaad|Mas, não podemos nos esquecer que a Bíblia também alerta para termos cuidado com os fracos e não sermos uma pedra de tropeço ao próximo.
CNXP-opiniao-20191129-6f8aeaad|O vício destrói muitos lares, muitos pais de família deixam de trazer o sustento a sua casa para continuar jogando.
CNXP-opiniao-20191129-6f8aeaad|Portanto, podemos concluir que os princípios conservadores com base no judaísmo e no cristianismo não combinam com apostas, cassinos e jogos de azar.
CNXP-opiniao-20191129-6f8aeaad|Esses princípios sugerem que o desperdício de dinheiro e a ganância não se encaixam na fé e no conservadorismo.
CNXP-opiniao-20191129-6f8aeaad|"Governo conservador
Um governo conservador não deve incentivar o vício em jogos, nem aprovar a liberação de cassinos e do jogo de azar."
CNXP-opiniao-20191129-6f8aeaad|Caso uma decisão dessa seja feita, este governo carregará nas costas a culpa de arrecadar um contribuição desonesta e destruidora de famílias.
CNXP-opiniao-20191129-6f8aeaad|E dessa forma, estará divergindo de seus próprios princípios.
CNXP-opiniao-20191129-6f8aeaad|A tolerância política em relação a cassinos com o intuito de gerar lucro com a renda destes não é conservadorismo.
CNXP-opiniao-20191129-6f8aeaad|Na verdade, um governo conservador não deveria permitir loterias e cassinos, assim como a publicidade de jogos de azar.
CNXP-opiniao-20191129-6f8aeaad|Tolerar o vício de todos os tipos não é conservadorismo.
CNXP-opiniao-20191129-6f8aeaad|É hora de uma nova política de prevenção e uma abordagem mais forte dos excessos, a fim de combater a deterioração da sociedade.
CNXP-opiniao-20191129-6f8aeaad|No caso do Brasil, se quisermos pôr em prática o slogan do Novo Governo: “Brasil acima de tudo e Deus acima de todos”, devemos no mínimo procurar seguir os princípios judaico-cristãos, e proteger as famílias brasileiras do grande mal que é o jogo de azar.
CNXP-opiniao-20191129-6f8aeaad|Um governo conservador que luta contra a legalização das drogas deve ter o mesmo engajamento na luta contra outros vícios.
CNXP-opiniao-20191129-6f8aeaad|É incompreensível que um Brasil Conservador incentive o vício em jogos de azar.
CNXP-opiniao-20191129-6f8aeaad|É tarefa do governo conter esse mal.
CNXP-opiniao-20191129-6f8aeaad|O governo deve se manifestar mais enfaticamente como guardião do bem-estar e da saúde das pessoas.
CNXP-opiniao-20191129-293f2b13|O governo do presidente Jair Bolsonaro vem sofrendo diuturnamente com a falta de propagação das medidas econômicas, sociais e políticas.
CNXP-opiniao-20191129-293f2b13|O boicote da imprensa vem acompanhado da potencialização de polêmicas desnecessárias e declarações desencontradas de entes do governo, tudo na intenção de causar crises aos que estão entorno do chefe do Executivo.
CNXP-opiniao-20191129-293f2b13|"Veja abaixo alguns dados que provam que o governo Bolsonaro é o mais reformista da história do Brasil:
O Brasil criou 841,5 mil empregos formais de janeiro a outubro."
CNXP-opiniao-20191129-293f2b13|O resultado é 6,45% maior que o registrado no mesmo período de 2018, e o representa o melhor índice desde 2014.
CNXP-opiniao-20191129-293f2b13|O alinhamento histórico com as maiores potências do mundo, como EUA, só tende a crescer.
CNXP-opiniao-20191129-293f2b13|A ampliação do leque de opções gerando concorrência e barateamento de produtos, empregabilidade e desenvolvimento.
CNXP-opiniao-20191129-293f2b13|O crescimento do Brasil para brasileiros e para o mundo incomoda o Foro de São Paulo.
CNXP-opiniao-20191129-293f2b13|"Aprovou a MP do pente-fino do INSS, que identifica irregularidades no setor, podendo gerar economia de R$10 bilhões ao país;
Iniciou a construção de colégios militares, tendo como objetivo um por cada estado até o fim de seu mandato."
CNXP-opiniao-20191129-293f2b13|"Ensino de reconhecida excelência diante dos resultados nacionais e internacionais;
Junto ao Ministério da Economia, vitória inicial no caso do desenvolvimento de energia, iniciando processo de privatização e barateamento ao consumidor;
Iniciou processo de digitalização de documentos do governo, gerando economia de bilhões em poucos anos;
Extinguiu centenas de conselhos de administração pública, que no fundo são cabides de emprego e geram travamento da máquina pública, economizando bilhões em gastos desnecessários;
Combate ao uso irregular da lei Rouanet, que tinha como fim sua utilização para atividades consideradas eleitoreiras."
CNXP-opiniao-20191129-293f2b13|"O foco cultural hoje está no pequeno artista;
Expansão de internet para milhões de estudantes, principalmente na região nordeste;
Ganha apoio dos EUA e Israel para entrada na OCDE, bloco de cooperação mútua com as maiores economias do mundo."
CNXP-opiniao-20191129-293f2b13|"Vai na contramão de governos anteriores que visavam políticas ideológicas, como o Foro de SP, que sempre priorizou o Mercosul;
Redigiu a MP que altera a cobrança da taxa sindical, deixando-a de ser obrigatória;
Prosseguiu o decreto que aplica critério da Ficha Limpa para nomeação de cargos em comissão;
Junto ao Ministério da Ciência e Tecnologia, iniciou o processo de instalação de máquinas que transformam água do mar em em água potável para o Nordeste, ação somente possível após estreitamento de laços com Israel, país que domina tal tecnologia;
Via Ministério da Infraestrutura já passou para a iniciativa privada a administração de mais de 23 rodovias, portos, aeroportos e ferrovia em todo Brasil."
CNXP-opiniao-20191129-293f2b13|"E muito mais está por vir com a realização de leilões, concessões e privatizações;
Expandiu acordos comerciais com a China, União Européia e EUA;
Implementou o décimo terceiro salário para o Bolsa-Família;
Fez parcerias que beneficiam o Mercosul após reunião do G-20 no Japão, podendo gerar investimento de bilhões em território nacional;
Com a aprovação da Nova Previdência, o Brasil passa a combater o déficit fiscal e manda um recado aos investidores: confiem no Brasil, podemos gerar milhões de empregos;
E não foram apenas essas as medidas...
Ainda assim, as manchetes da extrema-imprensa não evidenciam de fato o que está acontecendo em nosso país."
CNXP-opiniao-20191129-293f2b13|Apostam na cortina de fumaça a todo momento para esconder o legado daqueles jogaram a nação num estado de corrupção e ineficiência sem fim.
CNXP-opiniao-20191129-293f2b13|Porém, não adianta!
CNXP-opiniao-20191129-293f2b13|A Internet está aí!
CNXP-opiniao-20191129-293f2b13|Jair Bolsonaro já fez pelo Brasil mais do que todos os presidentes anteriores somados.
CNXP-opiniao-20191129-293f2b13|Em algum momento, de alguma forma, a mídia aparelhada terá que admitir que Bolsonaro vem estabelecendo um grandioso trabalho até aqui.
